year,event,sex,position,name,country,mark
2023,400 metres hurdles,women,7,Janieve RUSSELL,JAM,54.28
2023,400 metres hurdles,women,8,Andrenette KNIGHT,JAM,55.20
2023,high jump,men,1,Gianmarco TAMBERI,ITA,2.36
2023,high jump,men,2,JuVaughn HARRISON,USA,2.36
2023,high jump,men,3,Mutaz Essa BARSHIM,QAT,2.33
2023,high jump,men,4,Luis Enrique ZAYAS,CUB,2.33
2023,high jump,men,5,Tobias POTYE,GER,2.33
2023,high jump,men,6,Sanghyeok WOO,KOR,2.29
2023,high jump,men,7,Shelby MCEWEN,USA,2.29
2023,high jump,men,8,Ryoichi AKAMATSU,JPN,2.25
2023,high jump,men,8,Brandon STARC,AUS,2.25
2023,high jump,men,10,Norbert KOBIELSKI,POL,2.25
2023,high jump,men,11,Andrii PROTSENKO,UKR,2.25
2023,high jump,men,12,Marco FASSINOTTI,ITA,2.20
2023,high jump,men,13,Oleh DOROSHCHUK,UKR,2.20
2023,high jump,women,1,Yaroslava MAHUCHIKH,UKR,2.01
2023,high jump,women,2,Eleanor PATTERSON,AUS,1.99
2023,high jump,women,3,Nicola OLYSLAGERS,AUS,1.99
2023,high jump,women,4,Morgan LAKE,GBR,1.97
2023,high jump,women,5,Lamara DISTIN,JAM,1.94
2023,high jump,women,5,Iryna GERASHCHENKO,UKR,1.94
2023,high jump,women,7,Angelina TOPIĆ,SRB,1.94
2023,high jump,women,8,Christina HONSEL,GER,1.94
2023,high jump,women,9,Lia APOSTOLOVSKI,SLO,1.90
2023,high jump,women,9,Nadezhda DUBOVITSKAYA,KAZ,1.90
2023,high jump,women,11,Vashti CUNNINGHAM,USA,1.90
2023,high jump,women,12,Nawal MENIKER,FRA,1.90
2023,high jump,women,13,Elena KULICHENKO,CYP,1.90
2023,high jump,women,13,Ella JUNNILA,FIN,1.90
2023,high jump,women,15,Solène GICQUEL,FRA,1.85
2023,pole vault,men,1,Armand DUPLANTIS,SWE,6.10
2023,pole vault,men,2,Ernest John OBIENA,PHI,6.00
2023,pole vault,men,3,Kurtis MARSCHALL,AUS,5.95
2023,pole vault,men,3,Christopher NILSEN,USA,5.95
2023,pole vault,men,5,Thibaut COLLET,FRA,5.90
2023,pole vault,men,6,Bokai HUANG,CHN,5.75
2023,pole vault,men,7,Ben BROEDERS,BEL,5.75
2023,pole vault,men,8,Zach MCWHORTER,USA,5.75
2023,pole vault,men,9,Jie YAO,CHN,5.75
2023,pole vault,men,9,Claudio Michel STECCHI,ITA,5.75
2023,pole vault,men,9,Piotr LISEK,POL,5.75
2023,pole vault,men,12,Robert SOBERA,POL,5.55
2023,pole vault,men,12,Ersu ŞAŞMA,TUR,5.55
2023,pole vault,women,1,Nina KENNEDY,AUS,4.90
2023,pole vault,women,1,Katie MOON,USA,4.90
2023,pole vault,women,3,Wilma MURTO,FIN,4.80
2023,pole vault,women,4,Tina ŠUTEJ,SLO,4.80
2023,pole vault,women,5,Molly CAUDERY,GBR,4.75
2023,pole vault,women,5,Angelica MOSER,SUI,4.75
2023,pole vault,women,7,Sandi MORRIS,USA,4.65
2023,pole vault,women,8,Robeilys PEINADO,VEN,4.65
2023,pole vault,women,9,Hana MOLL,USA,4.50
2023,pole vault,women,9,Elisa MOLINAROLO,ITA,4.50
2023,pole vault,women,11,Amálie ŠVÁBÍKOVÁ,CZE,4.50
2023,pole vault,women,12,Bridget WILLIAMS,USA,4.50
2023,long jump,men,1,Miltiadis TENTOGLOU,GRE,8.52
2023,long jump,men,2,Wayne PINNOCK,JAM,8.50
2023,long jump,men,3,Tajay GAYLE,JAM,8.27
2023,long jump,men,4,Carey MCLEOD,JAM,8.27
2023,long jump,men,5,Jianan WANG,CHN,8.05
2023,long jump,men,6,Thobias MONTLER,SWE,8.00
2023,long jump,men,7,Radek JUŠKA,CZE,7.98
2023,long jump,men,8,William WILLIAMS,USA,7.94
2023,long jump,men,9,Simon EHAMMER,SUI,7.87
2023,long jump,men,10,Alejandro A. PARADA,CUB,7.86
2023,long jump,men,11,Jeswin ALDRIN,IND,7.77
2023,long jump,men,12,Marquis DENDY,USA,7.62
2023,long jump,women,1,Ivana VULETA,SRB,7.14
2023,long jump,women,2,Tara DAVIS-WOODHALL,USA,6.91
2023,long jump,women,3,Alina ROTARU-KOTTMANN,ROU,6.88
2023,long jump,women,4,Ese BRUME,NGR,6.84
2023,long jump,women,5,Larissa IAPICHINO,ITA,6.82
2023,long jump,women,6,Fátima DIAME,ESP,6.82
2023,long jump,women,7,Marthe KOALA,BUR,6.68
2023,long jump,women,8,Tessy EBOSELE,ESP,6.62
2023,long jump,women,9,Maryse LUZOLO,GER,6.58
2023,long jump,women,10,Jasmine MOORE,USA,6.54
2023,long jump,women,11,Ackelia SMITH,JAM,6.49
2023,long jump,women,12,Leticia ORO MELO,BRA,6.12
2023,triple jump,men,1,Hugues Fabrice ZANGO,BUR,17.64
2023,triple jump,men,2,Lázaro MARTÍNEZ,CUB,17.41
2023,triple jump,men,3,Cristian NÁPOLES,CUB,17.40
2023,triple jump,men,4,Yaming ZHU,CHN,17.15
2023,triple jump,men,5,Yasser Mohammed TRIKI,ALG,17.01
2023,triple jump,men,6,Yaoqing FANG,CHN,17.01
2023,triple jump,men,7,Will CLAYE,USA,16.99
2023,triple jump,men,8,Emmanuel IHEMEJE,ITA,16.91
2023,triple jump,men,9,Chris BENARD,USA,16.62
2023,triple jump,men,10,Leodan TORREALBA,VEN,16.58
2023,triple jump,men,11,Tiago PEREIRA,POR,16.26
2023,triple jump,men,,Jaydon HIBBERT,JAM,NM
2023,triple jump,women,1,Yulimar ROJAS,VEN,15.08
2023,triple jump,women,2,Maryna BEKH-ROMANCHUK,UKR,15.00
2023,triple jump,women,3,Leyanis PÉREZ HERNÁNDEZ,CUB,14.96
2023,triple jump,women,4,Shanieka RICKETTS,JAM,14.93
2023,triple jump,women,5,Thea LAFOND,DMA,14.90
2023,triple jump,women,6,Liadagmis POVEA,CUB,14.87
2023,triple jump,women,7,Kimberly WILLIAMS,JAM,14.38
2023,triple jump,women,8,Dariya DERKACH,ITA,14.36
2023,triple jump,women,9,Keturah ORJI,USA,14.33
2023,triple jump,women,10,Ottavia CESTONARO,ITA,14.05
2023,triple jump,women,11,Jasmine MOORE,USA,13.54
2023,triple jump,women,,Tori FRANKLIN,USA,DNS
2023,shot put,men,1,Ryan CROUSER,USA,23.51
2023,shot put,men,2,Leonardo FABBRI,ITA,22.34
2023,shot put,men,3,Joe KOVACS,USA,22.12
